SIM4ME,,,,,,,,,,,,,,,,,,,,,,,
#TYPE,FROM ENGINE,FROM SYMBOL,FROM VALUE INFO,FROM VALUE UOM,TO ENGINE,TO SYMBOL,TO VALUE INFO,TO VALUE UOM,PERIOD,EQUATION,DESCRIPTION,CONV TYPE,TOLERANCE,MIN SCALE,MAX SCALE,LOW LIMIT,HI LIMIT,MISC1,MISC2,MISC3,MISC4,MISC5,COMMENTS
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS207.FBCIN,1D1221:04,,,TURB U/F LCKOUT   RLY,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS209.FBCIN,1D1216:05,,,GEN GROUND REGEA  OV/UV,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS210.FBCIN,1D1216:01,,,EHC INTERCEPT VLV,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS211.FBCIN,1D1212:06,,,CTRL VLV NO 1,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS212.FBCIN,1D1213:06,,,CTRL VLV NO 2,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS213.FBCIN,1D1214:06,,,CTRL VLV NO 3,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS214.FBCIN,1D1218:06,,,GND FAULT/BKR FAIL/LN TRIP,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS215.FBCIN,1D1216:07,,,FD FAN 1A,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS216.FBCIN,1D1217:07,,,FD FAN 1B,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS217.FBCIN,1D1212:00,,,ID FAN 1A,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS218.FBCIN,1D1213:00,,,ID FAN 1B,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS219.FBCIN,1D1214:00,,,ID FAN 1C,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS220.FBCIN,1D1215:00,,,ID FAN 1D,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS221.FBCIN,1D1218:07,,,PA FAN 1A,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS222.FBCIN,1D1221:07,,,PA FAN 1B,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS223.FBCIN,1D1215:06,,,CTRL VLV NO 4,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS224.FBCIN,1D1216:00,,,EHC PWR LOAD UNBAL,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS225.FBCIN,1D1203:06,,,1A BFPT ELECTRICALOVSPD,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS226.FBCIN,1D1204:06,,,1B BFPT ELECTRICALOVSPD,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS227.FBCIN,1D1203:07,,,1A BFPT CUSTOMER,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS228.FBCIN,1D1204:07,,,1B BFPT CUSTOMER,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS229.FBCIN,1D1224:03,,,IGNITOR A/S,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS230.FBCIN,1D1203:05,,,1A BFPT SERVO/    LVDT FAULT,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS231.FBCIN,1D1204:05,,,1B BFPT SERVO/    LVDT FAULT,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS232.FBCIN,1D1208:02,,,ID FAN 1A BRG OIL,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS233.FBCIN,1D1222:02,,,ID FAN 1B BRG OIL,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS234.FBCIN,1D1223:02,,,ID FAN 1C BRG OIL,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS235.FBCIN,1D1224:02,,,ID FAN 1D BRG OIL,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS236.FBCIN,1D1203:02,,,BE147N DEVICE     OPERATED,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS237.FBCIN,1D1203:01,,,EMERGENCY STOP,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS238.FBCIN,1D1203:00,,,REGULATOR TRIPPED TO MANUAL,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS240.FBCIN,1D1224:07,,,FOXBORO LOSS OF   PRI PWR,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS241.FBCIN,1D1224:06,,,FOXBORO LOSS OF   SEC PWR,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS242.FBCIN,1D1222:05,,,LOSS OF 1 OR BOTH,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS244.FBCIN,1D1204:02,,,'A' BFP TRIPPED,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS245.FBCIN,1D1204:01,,,'B' BFP TRIPPED,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS246.FBCIN,1D1204:00,,,LOW HYDROGEN PRESS TRIP,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS247.FBCIN,1D1206:01,,,GSU PRIMARY DIFF  SEL ALM,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS248.FBCIN,1D1206:00,,,MAIN BANK PRIMARY DIFF SEL TRIP,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS249.FBCIN,1D1207:01,,,GSU SECONDARY DIFF SEL ALM,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS250.FBCIN,1D1207:00,,,MAIN BANK SECONDRY DIFF SEL TRIP,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS251.FBCIN,1D1208:01,,,SS 1A XFMR DIFF   SEL ALM,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS252.FBCIN,1D1208:00,,,SS XFRMR 1A DIFF  SEL TRIP,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS253.FBCIN,1D1221:03,,,SS 1B XFMR DIFF   SEL ALM,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS254.FBCIN,1D1221:02,,,SS XFRMR 1B DIFF  SEL TRIP,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS255.FBCIN,1D1221:01,,,SSS #1 DIFF SEL   ALM,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS256.FBCIN,1D1221:00,,,SSS XFRMR #1 DIFF SEL TRIP,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS257.FBCIN,1D1411:00,,,BREAKER 152,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS259.FBCIN,1D1412:06,,,BREAKER 252,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS261.FBCIN,1D1412:04,,,BREAKER 252A,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS262.FBCIN,1D1412:03,,,BREAKER 152A,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS263.FBCIN,1D1412:02,,,BREAKER 252B,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS264.FBCIN,1D1412:01,,,BREAKER 452C,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS265.FBCIN,1D1412:00,,,BREAKER 252C,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS266.FBCIN,1D1412:07,,,BREAKER 152B,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS267.FBCIN,1D1412:06,,,BREAKER 452B,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS268.FBCIN,1D1412:05,,,BREAKER 452A,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS269.FBCIN,1D1412:04,,,BREAKER 352B,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS270.FBCIN,1D1412:03,,,BREAKER 352A,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS271.FBCIN,1D1412:02,,,BREAKER 452,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS273.FBCIN,1D1412:00,,,BREAKER 352,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS274.FBCIN,1D1222:02,,,BKR 182516 BUS    MAINT SW,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS275.FBCIN,1D1222:01,,,4KV/480V XFRMR 1A HSOC RELAY,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS276.FBCIN,1D1222:00,,,BKR 182512 BUS    MAINT SW,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS277.FBCIN,1D1223:02,,,4KV/480V XFRMR 1AA HSOC RELAY,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS278.FBCIN,1D1223:01,,,BKR 182536 BUS    MAINT SW,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS279.FBCIN,1D1223:00,,,4KV/480V XFRMR 1B HSOC RELAY,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS280.FBCIN,1D1224:01,,,BKR 182532 BUS    MAINT SW,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS281.FBCIN,1D1224:00,,,4KV/480 XFRMR 1BB HSOC RELAY,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS282.FBCIN,1D1225:03,,,480V BUS 1A OVER  CURRENT RELAY,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS283.FBCIN,1D1225:02,,,480V BUS 1AA OVER CURRENT RELAY,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS284.FBCIN,1D1225:01,,,480V BUS 1B OVER  CURRENT RELAY,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS285.FBCIN,1D1225:00,,,480V BUS 1BB OVER CURRENT RELAY,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS502.FBCIN,1D1221:07,,,LDC - MASTER RUNUP,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS503.FBCIN,1D1207:02,,,BOILER CTRL PRI   208V,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS504.FBCIN,1D1207:01,,,BOILER CTRL SEC   208V,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS506.FBCIN,1D1221:02,,,AIR FLOW AND BLR  LOAD LT 30%,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS507.FBCIN,1D1218:04,,,STATIC DE-EXCITAT CIRCUIT,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS508.FBCIN,1D1206:04,,,LMCC MODE -,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS509.FBCIN,1D1208:05,,,LDC - BOILER OR   TURB,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS510.FBCIN,1D1217:00,,,LOAD DEMAND CMPTR 0503 55-14,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS511.FBCIN,1D1208:04,,,LDC - PSCC CHANNELFAIL,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS512.FBCIN,1D1208:03,,,LN FREQ CTRL,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS513.FBCIN,1D1208:06,,,LDC - +-50MW FRM  LOAD DEMAND,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS514.FBCIN,1D1223:07,,,IN REMOTE CO-     ORDINATED MODE,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS515.FBCIN,1D1214:02,,,FUEL FLOW DEMAND  AT MINIMUM 0,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS516.FBCIN,1D1215:03,,,FW FLOW AT MINIMUM,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS517.FBCIN,1D1214:03,,,FW FLOW 15% LT,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS518.FBCIN,1D1216:04,,,MIN FUEL DEMAND   25%,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS519.FBCIN,1D1215:02,,,FUEL FLOW DEMAND  GT 95%,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS520.FBCIN,1D1212:03,,,FW FLOW @ MAX 95%,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS521.FBCIN,1D1221:01,,,HI FURN PRESS7&FW,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS522.FBCIN,1D1213:03,,,FW FLOW 15% GT,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS523.FBCIN,1D1221:03,,,AIR FLOW 10% LT   DEMAND,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS524.FBCIN,1D1223:00,,,IN BOILER FOLLOW  MODE,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS525.FBCIN,1D1223:06,,,IN TURB FOLLOW,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:SS526.FBCIN,1D1222:06,,,LOCAL COORDINATE  MODE,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:TA100_TSOE.FBCIN,1D1212:01,,,MS SAT TEMP TRIP  TO SOE (ACE),>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SOE:TA200_TSOE.FBCIN,1D1212:00,,,RH SAT TEMP TRIP  TO SOE (ACE),>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SWP5:CC222.FBCIN,1D1324:04,,,#1 SERVICE WTR PMP,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SWP5:CC223.FBCIN,1D1325:06,,,#2 SERVICE WTR PMP,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SWP5:CC224.FBCIN,1D1325:04,,,#3 SERVICE WTR PMP,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SWP5:CC229.FBCIN,1D1333:01,,,SERVICE WTR PRESS,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SWP5:CC335.FBCIN,1D1333:00,,,SERVICE WTR PMP   #1OR #3 BRG,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SWP5:CC336.FBCIN,1D1411:03,,,POND SERVICE WTR  PMP #2 BRG,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SWP5:CC387.FBCIN,1D1333:06,,,SERVICE WTR PMP   INLT STRNR #1,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SWP5:CC389.FBCIN,1D1333:04,,,SERVICE WTR PMP   INLT STRNR #3,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SWP5:CC390.FBCIN,1D1333:03,,,SERVICE WTR PMP   INLT STRNR #4,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1SWP5:CC391.FBCIN,1D1333:02,,,SERVICE WTR PMP   INLT STRNR #5,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TOWER:CC329.FBCIN,1D1332:03,,,CLG TOWER XFORMER,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TOWER:CC330.FBCIN,1D1332:00,,,CLG TOWER XFORMER,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TOWER:CC331.FBCIN,1D1332:04,,,CLG TOWER XFORMER,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TOWER:CC332.FBCIN,1D1332:02,,,CLG TOWER XFORMER,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TOWER:CC333.FBCIN,1D1332:01,,,CLG TOWER XFORMER,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TOWER:CC334.FBCIN,1D1332:07,,,CLG TOWER XFORMER,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TRANSF5:CC083.FBCIN,1D1334:05,,,STANDBY AIR       CONDITIONER,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TRANSF5:CC233.FBCIN,1D1336:05,,,SSS A TIE BKR 558,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TRANSF5:CC234.FBCIN,1D1337:05,,,SSS B TIE BKR 556,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TRANSF5:CC279.FBCIN,1D1334:00,,,WATER TREATMENT   FEEDER XFORMER,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TRANSF5:CC280.FBCIN,1D1325:03,,,480 ESSENTIAL MCC,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TRANSF5:CC293.FBCIN,1D1336:02,,,GSU PH 1 WNDG TMP GAUGE ALM >110,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TRANSF5:CC294.FBCIN,1D1338:06,,,SSS #1 WNDG TMP   GAUGE ALM >XXX,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TRANSF5:CC295.FBCIN,1D1336:06,,,SS 1A WNDG TMP    GAUGE ALM >XXX,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TRANSF5:CC296.FBCIN,1D1337:06,,,SS 1B WNDG TMP    GAUGE ALM >XXX,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TRANSF5:CC297.FBCIN,1D1337:02,,,GSU PH 2 WNDG TMP GAUGE ALM >110,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TRANSF5:CC298.FBCIN,1D1338:02,,,GSU PH 3 WNDG TMP GAUGE ALM >110,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC007.FBCIN,1D1335:00,,,THRUST BRG WEAR   DETECTOR,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC010.FBCIN,1D1335:07,,,TRIP ANTICIPATOR  SPEED SIGNAL,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC011.FBCIN,1D1327:00,,,TURB OVSPD TRIP   LCKOUT,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC012.FBCIN,1D1327:01,,,TURB OVSPD TRIP   LOCKED,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC013.FBCIN,1D1331:04,,,TURB VACUUM TRIP,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC014.FBCIN,1D1327:07,,,TURB QUILL SHAFT,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC015.FBCIN,1D1331:05,,,TURB VACUUM SWCH,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC017.FBCIN,1D1326:01,,,TURB TURN GEAR ON,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC020.FBCIN,1D1331:02,,,TURBINE VIBRATION TRIP DISABLED,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC021.FBCIN,1D1312:06,,,A EXH HOOD TEMP   TURB END,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC022.FBCIN,1D1312:07,,,A EXH HOOD TEMP   GEN END,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC023.FBCIN,1D1313:06,,,B EXH HOOD TEMP   TURB END,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC024.FBCIN,1D1313:07,,,B EXH HOOD TEMP   GEN END,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC025.FBCIN,1D1327:03,,,TURB OIL TNK LVL,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC027.FBCIN,1D1327:02,,,TURB OIL TNK LVL,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC034.FBCIN,1D1327:05,,,TURB TURN GEAR OILPMP,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC035.FBCIN,1D1327:06,,,TURB SPEED,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC036.FBCIN,1D1326:03,,,TURB BRG OIL HDR  PRS,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC038.FBCIN,1D1326:03,,,TURB EMER DC BRG  OIL PMP,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC039.FBCIN,1D1326:04,,,TURB EMER DC BRG  OIL PMP OVRLD,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC040.FBCIN,1D1326:02,,,TURB MTR SUCTION  PMP,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC041.FBCIN,1D1326:02,,,TURB TURN GEAR BRGOIL PMP OVRL,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC043.FBCIN,1D1331:03,,,TURBINE VAPOR     EXTRACTOR,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC044.FBCIN,1D1327:04,,,TURB TURN GEAR,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC052.FBCIN,1D1404:07,,,MARK V TRBL,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC197.FBCIN,1D1334:03,,,PREWARMING        REQUIRED IND,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TURB5:CC656.FBCIN,1D1318:02,,,DIFF. EXPANSION   DETECTOR,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TWIP:CC200.FBCIN,1D1406:06,,,LP HTR NO 1 LVL   HIGH,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TWIP:CC201.FBCIN,1D1407:05,,,LP HTR NO 2 LV    HIGH,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TWIP:CC202.FBCIN,1D1408:05,,,LP HTR NO 3 LVL   HIGH,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TWIP:CC203.FBCIN,1D1411:05,,,LP HTR NO 4 LVL   HIGH,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TWIP:CC208.FBCIN,1D1406:01,,,DEAERATOR STORAGE,>,0,,,,,,,,,,,
D,DynsimPEngine,DIGFALSE,,,WANSCP1VM,1TWIP:CC209.FBCIN,1D1407:01,,,DEAERATOR STORAGE,>,0,,,,,,,,,,,
